scorer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer
bodyparts,nose,nose,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,front_left_paw,front_left_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_right_paw,back_right_paw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\rat1-control1\frame10152.png,748.6637184104164,591.197800907642,802.2897012717209,493.2272552956434,728.7258529876237,490.8209611928926,782.0080795485353,544.103187753804,732.8509285923395,542.3844062518392,,,,,,,,
labeled-data\rat1-control1\frame10167.png,750.69178206721,580.5853731705099,801.1920699372746,492.61712978394587,726.2561589042756,489.35904669555464,783.2726129511226,538.2302930214236,736.0304081694494,531.714126844641,,,,,,,,
labeled-data\rat1-control1\frame10583.png,757.2079482439925,561.0368746401623,802.8211114814702,494.2461713281415,731.1432835368624,499.1332959607284,786.5306960395139,531.714126844641,739.2884912578406,526.8270022120541,,,,,,,,
labeled-data\rat1-control1\frame11081.png,745.8046574346231,575.6982485379231,804.4501530256658,490.98808823975025,726.2561589042756,490.98808823975025,776.7564467743401,534.9722099330322,729.5142419926668,530.0850853004454,,,,,,,,
labeled-data\rat1-control1\frame1394.png,467.2385533771703,538.2302930214236,532.4002151449955,469.810548165207,,,501.4484258052786,505.6494621375109,,,,,,,,,,
labeled-data\rat1-control1\frame2385.png,,,,,988.531847519772,344.3743492621435,,,1053.6935092875974,319.938726099209,1113.9680464228359,637.601827217357,859.8375655283172,644.1179933941396,,,,
labeled-data\rat1-control1\frame3329.png,478.64184418653974,541.4883761098148,506.33555043786544,450.2620496348595,434.65772249325767,453.52013272325075,493.3032180843004,492.61712978394587,454.2062210236053,497.5042544165328,,,,,,,,
labeled-data\rat1-control1\frame6850.png,793.0468622162964,565.9239992727493,784.9016544953183,464.9234235326202,727.8852004484712,473.0686312535983,794.675903760492,510.5365867700978,760.4660313323839,517.0527529468803,,,,,,,,
labeled-data\rat1-control1\frame8474.png,781.643571406927,570.8111239053362,788.1597375837096,473.0686312535983,731.1432835368624,471.4395897094027,791.4178206721008,517.0527529468803,752.3208236114057,517.0527529468803,,,,,,,,
labeled-data\rat1-control1\frame9971.png,760.4660313323839,578.9563316263143,804.4501530256658,505.6494621375109,734.4013666252538,505.6494621375109,789.7887791279052,544.7464591982061,742.5465743462319,539.8593345656192,,,,,,,,
labeled-data\rat1-control2\frame112.png,752.3208236114057,598.5048301566619,817.482485379231,515.4237114026847,736.0304081694494,508.9075452259022,784.9016544953183,549.633583830793,739.2884912578406,546.3755007424018,,,,,,,,
labeled-data\rat1-control2\frame1214.png,,,804.4501530256658,368.80997242507794,750.69178206721,373.6970970576648,,,784.9016544953183,399.761761764795,,,,,,,,
labeled-data\rat1-control2\frame1806.png,522.6259658798218,398.13272022059925,621.9975000757553,378.58422169025175,,,576.3843368382776,391.6165540438168,,,612.2232508105815,460.0362989000333,,,,,,
